importance_rank,feature,source_group,data_type,definition,model_use,intuitive_risk_direction,intuitive_reason,observed_model_direction,direct_mean_abs_shap_log_odds,missing_indicator_mean_abs_shap_log_odds,total_mean_abs_shap_log_odds,direct_gain,missing_indicator_gain,total_gain,split_count,missing_rate,missing_effect_log_odds,value_shap_spearman,value_target_spearman,upper_minus_lower_shap,upper_minus_lower_event_rate_pp,category_effect_detail,shap_share,gain_share,importance_tier,strongest_related_feature,strongest_absolute_association,association_method,related_features_ge_0_50,substitutability_assessment
29,EXT_SOURCE_2,External scores,numeric,Normalized score from external data source,median imputation + missingness indicator when needed + LightGBM splits,higher -> less risk,"Stronger score, resources, tenure, down payment, or repayment completeness should reduce risk.",higher -> less risk,0.02953272254994321,0.0,0.02953272254994321,6234.307625055313,0.0,6234.307625055313,302,0.0019728141869187242,0.0,-0.8163293011055663,-0.14718077978842445,-0.08584706106972441,-10.418281797971881,{},0.009471588768576943,0.010065856203199521,Tier 2 - material,EXT_SOURCE_MEAN,0.7221303638044825,Spearman rho,"[{""feature"": ""EXT_SOURCE_MEAN"", ""absolute_association"": 0.72213, ""method"": ""Spearman rho""}, {""feature"": ""EXT_SOURCE_MIN"", ""absolute_association"": 0.622938, ""method"": ""Spearman rho""}, {""feature"": ""EXT_SOURCE_MAX"", ""absolute_association"": 0.616349, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
30,BUREAU_DAYS_SINCE_CREDIT_MIN,Credit bureau,numeric,Credit bureau aggregate: days since credit min.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> less risk,0.029341752557792415,0.0,0.029341752557792415,7254.319155454636,0.0,7254.319155454636,436,0.1424762069937347,0.0,-0.20494841789974533,-0.06781054015610063,-0.03789160993838639,-4.672472520186176,{},0.009410341816836146,0.011712757512551249,Tier 2 - material,BUREAU_RECENT_12M_COUNT,0.846083976433508,Spearman rho,"[{""feature"": ""BUREAU_RECENT_12M_COUNT"", ""absolute_association"": 0.846084, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_RECENT_24M_COUNT"", ""absolute_association"": 0.708895, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_ACTIVE_COUNT"", ""absolute_association"": 0.519835, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DAYS_SINCE_CREDIT_MEAN"", ""absolute_association"": 0.506528, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
31,CC_DRAWINGS_MEAN,Credit card history,numeric,Credit card history aggregate: drawings mean.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> more risk,0.028124113395095948,0.0,0.028124113395095948,4571.53271818161,0.0,4571.53271818161,165,0.7222884644568257,0.0,0.7718697620667301,0.0977916883409749,0.17216794299393848,6.898126044494335,{},0.009019826604495946,0.007381155011424328,Tier 2 - material,CC_DRAWINGS_SUM,0.8919523996584214,Spearman rho,"[{""feature"": ""CC_DRAWINGS_SUM"", ""absolute_association"": 0.891952, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_MEAN"", ""absolute_association"": 0.873591, ""method"": ""Spearman rho""}, {""feature"": ""CC_RECEIVABLE_MEAN"", ""absolute_association"": 0.868985, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_MAX"", ""absolute_association"": 0.856303, ""method"": ""Spearman rho""}, {""feature"": ""CC_RECEIVABLE_MAX"", ""absolute_association"": 0.851091, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
32,INST_UNIQUE_NUMBER_COUNT,Installment repayments,numeric,Installment repayments aggregate: unique number count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> less risk,0.02705927735647614,0.0,0.02705927735647614,2815.188547372818,0.0,2815.188547372818,216,0.05263728402020509,0.0,-0.8004093310410941,-0.009848589479860032,-0.06638363926035809,-0.9470920079858919,{},0.008678317654662036,0.004545377739921442,Tier 2 - material,INST_PAYMENT_COUNT,0.8739367378841477,Spearman rho,"[{""feature"": ""INST_PAYMENT_COUNT"", ""absolute_association"": 0.873937, ""method"": ""Spearman rho""}, {""feature"": ""CC_ACTIVE_MONTH_COUNT"", ""absolute_association"": 0.76494, ""method"": ""Spearman rho""}, {""feature"": ""CC_MONTH_COUNT"", ""absolute_association"": 0.760128, ""method"": ""Spearman rho""}, {""feature"": ""CC_PAYMENT_TOTAL_SUM"", ""absolute_association"": 0.75137, ""method"": ""Spearman rho""}, {""feature"": ""CC_OLDEST_MONTH"", ""absolute_association"": 0.751291, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
33,PREV_PAYMENT_COUNT_MAX,Previous applications,numeric,Previous applications aggregate: payment count max.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> more risk,0.02670149843442304,0.0,0.02670149843442304,2391.7907366752625,0.0,2391.7907366752625,100,0.05552062783185553,0.0,0.8479472395733286,0.02237933581977763,0.07544036710966173,2.1057161150910497,{},0.008563572567614239,0.0038617634982849014,Tier 2 - material,PREV_PAYMENT_COUNT_MEAN,0.8641537406146391,Spearman rho,"[{""feature"": ""PREV_PAYMENT_COUNT_MEAN"", ""absolute_association"": 0.864154, ""method"": ""Spearman rho""}, {""feature"": ""POS_INSTALLMENT_COUNT_MAX"", ""absolute_association"": 0.840565, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_SUM"", ""absolute_association"": 0.768977, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_MAX"", ""absolute_association"": 0.76641, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPLICATION_AMOUNT_MAX"", ""absolute_association"": 0.757018, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
34,CC_UTILIZATION_MAX,Credit card history,numeric,Credit card history aggregate: utilization max.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.026154971363601606,4.586592166948252e-05,0.02620083728527109,5190.780551433563,21.357800483703613,5212.138351917267,214,0.7248899776703449,-0.00010864010480871004,0.882256841969418,0.09838466621227053,0.20209653493750684,6.749523894181947,{},0.008403002999090676,0.008415471022111307,Tier 2 - material,CC_UTILIZATION_MEAN,0.8590216533040501,Spearman rho,"[{""feature"": ""CC_UTILIZATION_MEAN"", ""absolute_association"": 0.859022, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_SUM"", ""absolute_association"": 0.834158, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_MEAN"", ""absolute_association"": 0.771782, ""method"": ""Spearman rho""}, {""feature"": ""CC_RECEIVABLE_MEAN"", ""absolute_association"": 0.769745, ""method"": ""Spearman rho""}, {""feature"": ""CC_PAYMENT_TOTAL_SUM"", ""absolute_association"": 0.747525, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
35,ID_AGE_YEARS,Application derived,numeric,Years since the applicant's identity document was changed.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.02459828533968131,0.0,0.02459828533968131,5343.875503063202,0.0,5343.875503063202,447,0.0,,-0.6242947986529179,-0.05256800809129002,-0.07738885657240586,-3.8312833078869972,{},0.007889040462001846,0.008628172624246696,Tier 2 - material,,,,[],low measured redundancy; not a demonstrated substitute
36,BUREAU_DEBT_MEAN,Credit bureau,numeric,Credit bureau aggregate: debt mean.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> more risk,0.02396860810394336,0.0005657550133750428,0.0245343631173184,2907.5830879211426,58.41429901123047,2965.997386932373,186,0.1664968456652286,0.0018565239201080387,0.7714699916602173,0.05072836540616218,0.05609588235516805,3.368941723763012,{},0.007868539642872452,0.004788872316139823,Tier 2 - material,BUREAU_DEBT_MAX,0.9488599602095923,Spearman rho,"[{""feature"": ""BUREAU_DEBT_MAX"", ""absolute_association"": 0.94886, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DEBT_SUM"", ""absolute_association"": 0.940203, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DEBT_TO_CREDIT"", ""absolute_association"": 0.877204, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_CREDIT_MEAN"", ""absolute_association"": 0.600141, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_CREDIT_MAX"", ""absolute_association"": 0.583529, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
37,FLAG_WORK_PHONE,Application verified flags,numeric,"Did client provide home phone (1=YES, 0=NO)",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,0.02436450938873146,0.0,0.02436450938873146,1473.659211397171,0.0,1473.659211397171,83,0.0,,0.6897214913655959,0.030927522188728563,0.07584909424438413,2.109576091885618,{},0.007814064994784577,0.002379356715544289,Tier 2 - material,,,,[],low measured redundancy; not a demonstrated substitute
38,APPLICATION_MISSING_COUNT,Application derived,numeric,Count of missing application and joined-history fields.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.023275586802836038,0.0,0.023275586802836038,4290.680474996567,0.0,4290.680474996567,335,0.0,,0.8734692488319723,0.022246234059275224,0.06564357868442956,1.6320720109036402,{},0.007464831126590577,0.006927693542361581,Tier 2 - material,,,,[],low measured redundancy; not a demonstrated substitute
39,FLAG_DOCUMENT_3,Application documents,numeric,Did client provide document 3,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,0.02240638853366747,0.0,0.02240638853366747,2099.2448210716248,0.0,2099.2448210716248,52,0.0,,0.7855551388185777,0.0421280840078961,0.0544728139581115,2.5268427888185925,{},0.00718606615495611,0.0033894215324401485,Tier 2 - material,,,,[],low measured redundancy; not a demonstrated substitute
40,AMT_CREDIT,Application financial,numeric,Credit amount of the loan,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,0.022401743360732956,0.0,0.022401743360732956,4450.840501070023,0.0,4450.840501070023,254,0.0,,0.8454039886366279,-0.022174598808736068,0.06482789527936497,-1.2769615517082222,{},0.007184576378057951,0.007186286458995494,Tier 2 - material,AMT_GOODS_PRICE,0.9851301201888157,Spearman rho,"[{""feature"": ""AMT_GOODS_PRICE"", ""absolute_association"": 0.98513, ""method"": ""Spearman rho""}, {""feature"": ""AMT_ANNUITY"", ""absolute_association"": 0.828256, ""method"": ""Spearman rho""}, {""feature"": ""CREDIT_TO_INCOME"", ""absolute_association"": 0.752966, ""method"": ""Spearman rho""}, {""feature"": ""CREDIT_TO_ANNUITY"", ""absolute_association"": 0.673439, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
41,REGISTRATION_YEARS,Application derived,numeric,Years since the applicant's registration date.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.021472276384488342,0.0,0.021472276384488342,4660.310562849045,0.0,4660.310562849045,363,0.0,,-0.667466662856121,-0.03682428459238668,-0.06674370387903149,-2.5961447753782507,{},0.006886482324654175,0.00752449490932429,Tier 2 - material,,,,[],low measured redundancy; not a demonstrated substitute
42,INST_PAYMENT_RATIO,Installment repayments,numeric,Installment repayments aggregate: payment ratio.,median imputation + missingness indicator when needed + LightGBM splits,higher -> less risk,"Stronger score, resources, tenure, down payment, or repayment completeness should reduce risk.",higher -> less risk,0.021124874479298547,0.0,0.021124874479298547,3724.9442212581635,0.0,3724.9442212581635,184,0.05268064257376374,0.0,-0.9167457664574856,-0.0527420127622384,-0.05432120799834113,-3.4653918816115374,{},0.006775065303151557,0.006014260949433182,Tier 2 - material,INST_SHORT_PAYMENT_RATE,0.7827912313721199,Spearman rho,"[{""feature"": ""INST_SHORT_PAYMENT_RATE"", ""absolute_association"": 0.782791, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORTFALL_MEAN"", ""absolute_association"": 0.768193, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORT_PAYMENT_COUNT"", ""absolute_association"": 0.745409, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORTFALL_SUM"", ""absolute_association"": 0.736177, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORTFALL_MAX"", ""absolute_association"": 0.701665, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
43,EXT_SOURCE_STD,External scores,numeric,Dispersion among the available external credit-score signals.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,"Greater disagreement among external scores can indicate uncertainty, but has no universal risk sign.",higher -> more risk,0.02037774553802103,0.0004969954903095701,0.0208747410283306,7049.812313079834,52.127169132232666,7101.939482212067,270,0.1218158562230364,0.002423519026732444,0.5158749149399904,0.04595187775888744,0.041816182839241524,3.011750765280932,{},0.006694843739398778,0.011466726682602171,Tier 2 - material,EXT_SOURCE_MIN,0.6627011105092678,Spearman rho,"[{""feature"": ""EXT_SOURCE_MIN"", ""absolute_association"": 0.662701, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
44,PREV_DOWN_PAYMENT_MEAN,Previous applications,numeric,Previous applications aggregate: down payment mean.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> less risk,0.02052806282427782,2.2757063585047783e-05,0.020550819887862868,3267.8542535305023,7.089260101318359,3274.9435136318207,214,0.11034751880677261,-0.00010257597332873,-0.8395415386177858,-0.04417767412901103,-0.0578078369436812,-2.9115376424682364,{},0.006590957352670619,0.00528769391316753,Tier 2 - material,PREV_DOWN_PAYMENT_RATE_MEAN,0.8859511375801234,Spearman rho,"[{""feature"": ""PREV_DOWN_PAYMENT_RATE_MEAN"", ""absolute_association"": 0.885951, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_TO_APPLICATION_MEAN"", ""absolute_association"": 0.5819, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
45,POS_MONTH_COUNT,POS/cash loan history,numeric,POS/cash loan history aggregate: month count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> less risk,0.019644205774513375,0.0,0.019644205774513375,3250.2393040657043,0.0,3250.2393040657043,163,0.06035510655364537,0.0,-0.9434191428379387,-0.05262527413351117,-0.059352526335841885,-3.86498617566162,{},0.006300192556471669,0.005247806721828616,Tier 2 - material,POS_ACTIVE_MONTH_COUNT,0.9963741875372633,Spearman rho,"[{""feature"": ""POS_ACTIVE_MONTH_COUNT"", ""absolute_association"": 0.996374, ""method"": ""Spearman rho""}, {""feature"": ""POS_CONTRACT_COUNT"", ""absolute_association"": 0.860339, ""method"": ""Spearman rho""}, {""feature"": ""INST_CONTRACT_COUNT"", ""absolute_association"": 0.836963, ""method"": ""Spearman rho""}, {""feature"": ""INST_PAYMENT_COUNT"", ""absolute_association"": 0.828088, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.807603, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
